p_end,e_end,log_likelihood,delta_log_likelihood
0.7165,0.36250000000000004,-48922.80891359845,49.71954419580288
0.7165,0.36875,-48916.281565771125,43.19219636847993
0.7165,0.375,-48910.3044279272,37.21505852455448
0.7165,0.38125000000000003,-48904.870526092374,31.78115668972896
0.7165,0.3875,-48899.97306672706,26.88369732441788
0.7165,0.39375000000000004,-48895.605430385534,22.51606098288903
0.7165,0.4,-48891.76116566399,18.67179626134748
0.7165,0.40625,-48888.4339834215,15.344614018853463
0.7165,0.41250000000000003,-48885.61775125885,12.528381856202031
0.7165,0.41875,-48883.306488241244,10.217118838598253
0.7165,0.42500000000000004,-48881.49435985151,8.404990448863828
0.7165,0.43125,-48880.17567316185,7.086303759206203
0.7165,0.4375,-48879.344872212154,6.255502809508471
0.7165,0.44375000000000003,-48878.99653358448,5.907164181837288
0.7165,0.45,-48879.12536216329,6.035992760647787
0.7165,0.45625000000000004,-48879.72618707187,6.63681766922673
0.7165,0.4625,-48880.79395777629,7.704588373642764
0.7165,0.46875,-48882.32374034808,9.23437094543624
0.7165,0.47500000000000003,-48884.31071387809,11.221344475445221
0.7165,0.48125,-48886.75016703371,13.66079763106245
0.7165,0.48750000000000004,-48889.637494752744,16.548125350098417
0.7165,0.49375,-48892.968195067224,19.87882566457847
0.7165,0.5,-48896.73786605078,23.648496648136643
0.7165,0.5062500000000001,-48900.94220288393,27.852833481287234
0.7165,0.5125,-48905.57699503155,32.487625628906244
0.7165,0.51875,-48910.63812352739,37.54875412474212
0.7165,0.525,-48916.121558360624,43.03218895797909
0.7165,0.53125,-48922.0233559598,48.93398655715282
0.7165,0.5375000000000001,-48928.339656769705,55.25028736706008
0.7165,0.54375,-48935.066682917,61.977313514355046
0.7165,0.55,-48942.200735960636,69.11136655799055
0.7165,0.55625,-48949.73819472332,76.64882532067713
0.7165,0.5625,-48957.675513200404,84.58614379775827
0.7165,0.5687500000000001,-48966.00921854295,92.91984914030763
0.7165,0.575,-48974.73590911158,101.64653970893414
0.7165,0.58125,-48983.85225259824,110.76288319559535
0.7165,0.5875,-48993.35498421299,120.2656148103415
0.7165,0.59375,-49003.24090493283,130.15153553018172
0.7165,0.6000000000000001,-49013.50687981042,140.41751040777308
0.7165,0.60625,-49024.149836339675,151.06046693702956
0.7165,0.6125,-49035.16676287639,162.07739347374445
0.7165,0.61875,-49046.554707111274,173.4653377086288
0.7165,0.625,-49058.310774593454,185.22140519080858
0.7165,0.6312500000000001,-49070.432127302396,197.34275789975072
0.7165,0.6375,-49082.91598226632,209.8266128636751
0.7165,0.64375,-49095.75961022514,222.67024082249554
0.7165,0.65,-49108.9603343364,235.8709649337543
0.7165,0.65625,-49122.515528922326,249.42615951968037
0.7165,0.6625000000000001,-49136.42261825652,263.33324885387265
0.7165,0.66875,-49150.67907538871,277.5897059860654
0.7165,0.675,-49165.28242100619,292.1930516035427
0.7165,0.68125,-49180.230222330414,307.1408529277687
0.7165,0.6875,-49195.52009204756,322.4307226449164
0.7165,0.6937500000000001,-49211.149687271754,338.060317869109
0.7165,0.7,-49227.1167085397,354.0273391370574
0.7165,0.70625,-49243.418898835575,370.3295294329291
0.7165,0.7125000000000001,-49260.05404264518,386.9646732425317
0.7165,0.71875,-49277.019965038104,403.9305956354583
0.7165,0.7250000000000001,-49294.314530777076,421.2251613744302
0.7165,0.73125,-49311.9356434534,438.846274050753
0.7165,0.7375,-49329.881244647586,456.79187524494046
0.7165,0.7437500000000001,-49348.14931311435,475.0599437117053
0.7165,0.75,-49366.73786399103,493.6484945883858
0.7165,0.7562500000000001,-49385.644948028596,512.5555786259501
0.7165,0.7625,-49404.86865084464,531.7792814419954
0.7165,0.76875,-49424.407092197405,551.3177227947599
0.7165,0.7750000000000001,-49444.258425280146,571.1690558775008
0.7165,0.78125,-49464.42083603531,591.3314666326623
0.7165,0.7875000000000001,-49484.89254248764,611.803173084998
0.7165,0.79375,-49505.67179409573,632.5824246930861
0.7165,0.8,-49526.75687112133,653.6675017186863
0.7165,0.8062500000000001,-49548.146084015876,675.0567146132307
0.7165,0.8125,-49569.83777282364,696.748403420992
0.7165,0.8187500000000001,-49591.83030660092,718.7409371982721
0.7165,0.825,-49614.122082850896,741.0327134482504
0.7165,0.83125,-49636.711526973435,763.6221575707896
0.7165,0.8375000000000001,-49659.59709172955,786.5077223269036
0.7165,0.84375,-49682.77725671996,809.6878873173118
0.7165,0.8500000000000001,-49706.250527877295,833.1611584746497
0.7165,0.85625,-49730.0154369716,856.9260675689511
0.7165,0.8625,-49754.070541128545,880.9811717258999
0.7165,0.8687500000000001,-49778.41442236028,905.3250529576326
0.7165,0.875,-49803.045687108024,929.9563177053788
0.7165,0.8812500000000001,-49827.96296579669,954.8735963940417
0.7165,0.8875,-49853.16491240046,980.0755429978162
0.7165,0.89375,-49878.650204019665,1005.5608346170193
0.7165,0.9000000000000001,-49904.41754046807,1031.3281710654264
0.7165,0.90625,-49930.46564387064,1057.3762744679916
0.7165,0.9125000000000001,-49956.79325827118,1083.7038888685347
0.7165,0.91875,-49983.39914924986,1110.3097798472154
0.7165,0.925,-50010.2821035501,1137.1927341474511
0.7165,0.9312500000000001,-50037.44092871449,1164.3515593118427
0.7165,0.9375,-50064.87445272987,1191.7850833272241
0.7165,0.9437500000000001,-50092.5815236808,1219.4921542781522
0.7165,0.95,-50120.561009411555,1247.4716400089092
0.7195833333333334,0.2,-49327.39593040513,454.306561002486
0.7195833333333334,0.20625000000000002,-49303.065529017214,429.97615961456904
0.7195833333333334,0.21250000000000002,-49279.55536897729,406.46599957464787
0.7195833333333334,0.21875,-49256.85014545511,383.76077605246246
0.7195833333333334,0.225,-49234.93508999513,361.84572059248603
0.7195833333333334,0.23125,-49213.79594432849,340.70657492584724
0.7195833333333334,0.23750000000000002,-49193.418935835725,320.3295664330799
0.7195833333333334,0.24375000000000002,-49173.79075453356,300.7013851309166
0.7195833333333334,0.25,-49154.89853147014,281.8091620674968
0.7195833333333334,0.25625000000000003,-49136.72981842349,263.64044902084424
0.7195833333333334,0.2625,-49119.2725688074,246.1831994047534
0.7195833333333334,0.26875000000000004,-49102.51511969695,229.42575029430736
0.7195833333333334,0.275,-49086.44617489366,213.3568054910138
0.7195833333333334,0.28125,-49071.05478895677,197.9654195541225
0.7195833333333334,0.28750000000000003,-49056.33035213336,183.24098273071286
0.7195833333333334,0.29375,-49042.26257612568,169.17320672303322
0.7195833333333334,0.30000000000000004,-49028.84148063859,155.75211123594636
0.7195833333333334,0.30625,-49016.057380655344,142.9680112526985
0.7195833333333334,0.3125,-49003.900874393046,130.81150499040086
0.7195833333333334,0.31875000000000003,-48992.362831893886,119.27346249124093
0.7195833333333334,0.325,-48981.43438421088,108.34501480823383
0.7195833333333334,0.33125000000000004,-48971.10691315038,98.01754374773736
0.7195833333333334,0.3375,-48961.37204153635,88.28267213370418
0.7195833333333334,0.34375,-48952.22162396395,79.13225456130749
0.7195833333333334,0.35000000000000003,-48943.64773801237,70.5583686097234
0.7195833333333334,0.35625,-48935.6426758891,62.553306486457586
0.7195833333333334,0.36250000000000004,-48928.19893647974,55.10956707709556
0.7195833333333334,0.36875,-48921.30921777926,48.21984837661148
0.7195833333333334,0.375,-48914.9664096824,41.87704027975269
0.7195833333333334,0.38125000000000003,-48909.16358711236,36.074217709712684
0.7195833333333334,0.3875,-48903.8940034684,30.804634065752907
0.7195833333333334,0.39375000000000004,-48899.15108437426,26.061714971612673
0.7195833333333334,0.4,-48894.92842171047,21.839052307826933
0.7195833333333334,0.40625,-48891.219767915,18.130398512352258
0.7195833333333334,0.41250000000000003,-48888.01903053714,14.92966113449802
0.7195833333333334,0.41875,-48885.32026703129,12.230897628644016
0.7195833333333334,0.42500000000000004,-48883.11767977738,10.028310374735156
0.7195833333333334,0.43125,-48881.40561131615,8.3162419135042
0.7195833333333334,0.4375,-48880.178539787725,7.089170385079342
0.7195833333333334,0.44375000000000003,-48879.43107456307,6.3417051604265
0.7195833333333334,0.45,-48879.157952058296,6.068582655650971
0.7195833333333334,0.45625000000000004,-48879.354031722396,6.2646623197506415
0.7195833333333334,0.4625,-48880.01429218974,6.924922787096875
0.7195833333333334,0.46875,-48881.13382758905,8.0444581864067
0.7195833333333334,0.47500000000000003,-48882.707844000994,9.618474598348257
0.7195833333333334,0.48125,-48884.73165605717,11.642286654525378
0.7195833333333334,0.48750000000000004,-48887.20068367355,14.111314270907314
0.7195833333333334,0.49375,-48890.11044891198,17.02107950933714
0.7195833333333334,0.5,-48893.4565729634,20.367203560752387
0.7195833333333334,0.5062500000000001,-48897.234773247255,24.145403844609973
0.7195833333333334,0.5125,-48901.4408606215,28.35149121885479
0.7195833333333334,0.51875,-48906.070736698064,32.98136729541875
0.7195833333333334,0.525,-48911.12039125893,38.031021856288135
0.7195833333333334,0.53125,-48916.58589976818,43.496530365533545
0.7195833333333334,0.5375000000000001,-48922.46342097578,49.37405157313333
0.7195833333333334,0.54375,-48928.7491946088,55.65982520615216
0.7195833333333334,0.55,-48935.439539146304,62.350169743658626
0.7195833333333334,0.55625,-48942.53084967414,69.4414802714964
0.7195833333333334,0.5625,-48950.01959581624,76.9302264135913
0.7195833333333334,0.5687500000000001,-48957.902319738874,84.81295033622882
0.7195833333333334,0.575,-48966.175634225,93.08626482235559
0.7195833333333334,0.58125,-48974.83622081553,101.74685141288501
0.7195833333333334,0.5875,-48983.88082801467,110.79145861202414
0.7195833333333334,0.59375,-48993.30626955675,120.21690015410422
0.7195833333333334,0.6000000000000001,-49003.10942273188,130.02005332923727
0.7195833333333334,0.60625,-49013.287226768094,140.19785736544873
0.7195833333333334,0.6125,-49023.83668126744,150.74731186479767
0.7195833333333334,0.61875,-49034.754844694224,161.66547529157833
0.7195833333333334,0.625,-49046.0388329128,172.94946351015824
0.7195833333333334,0.6312500000000001,-49057.68581777338,184.59644837073574
0.7195833333333334,0.6375,-49069.693025743574,196.60365634092886
0.7195833333333334,0.64375,-49082.05773658415,208.96836718150735
0.7195833333333334,0.65,-49094.777282067094,221.68791266444896
0.7195833333333334,0.65625,-49107.849044734365,234.75967533171934
0.7195833333333334,0.6625000000000001,-49121.27045669581,248.18108729316737
0.7195833333333334,0.66875,-49135.03899846476,261.9496290621173
0.7195833333333334,0.675,-49149.152197829724,276.0628284270788
0.7195833333333334,0.68125,-49163.60762876099,290.51825935834495
0.7195833333333334,0.6875,-49178.40291035079,305.3135409481474
0.7195833333333334,0.6937500000000001,-49193.53570578564,320.44633638299274
0.7195833333333334,0.7,-49209.003721349814,335.91435194716905
0.7195833333333334,0.70625,-49224.804705458824,351.7153360561788
0.7195833333333334,0.7125000000000001,-49240.93644772162,367.84707831897686
0.7195833333333334,0.71875,-49257.39677803073,384.30740862808307
0.7195833333333334,0.7250000000000001,-49274.18356567907,401.0941962764264
0.7195833333333334,0.73125,-49291.29471850273,418.2053491000843
0.7195833333333334,0.7375,-49308.72818204861,435.6388126459642
0.7195833333333334,0.7437500000000001,-49326.4819387661,453.3925693634519
0.7195833333333334,0.75,-49344.55400722205,471.4646378194011
0.7195833333333334,0.7562500000000001,-49362.942441338055,489.8530719354094
0.7195833333333334,0.7625,-49381.64532964941,508.55596024676197
0.7195833333333334,0.76875,-49400.66079458494,527.5714251822938
0.7195833333333334,0.7750000000000001,-49419.986991767015,546.8976223643695
0.7195833333333334,0.78125,-49439.62210933105,566.532739928407
0.7195833333333334,0.7875000000000001,-49459.56436726386,586.4749978612163
0.7195833333333334,0.79375,-49479.812016760174,606.7226473575283
0.7195833333333334,0.8,-49500.36333959676,627.2739701941173
0.7195833333333334,0.8062500000000001,-49521.21664752367,648.1272781210282
0.7195833333333334,0.8125,-49542.370281671785,669.2809122691397
0.7195833333333334,0.8187500000000001,-49563.82261197639,690.7332425737477
0.7195833333333334,0.825,-49585.57203661617,712.4826672135241
0.7195833333333334,0.83125,-49607.61698146706,734.5276120644121
0.7195833333333334,0.8375000000000001,-49629.955899570545,756.8665301678993
0.7195833333333334,0.84375,-49652.58727061601,779.4979012133626
0.7195833333333334,0.8500000000000001,-49675.509600436504,802.4202310338587
0.7195833333333334,0.85625,-49698.72142051773,825.6320511150843
0.7195833333333334,0.8625,-49722.2212875197,849.1319181170547
0.7195833333333334,0.8687500000000001,-49746.00778281065,872.918413408006
0.7195833333333334,0.875,-49770.07951201296,896.990142610317
0.7195833333333334,0.8812500000000001,-49794.435104560616,921.3457351579709
0.7195833333333334,0.8875,-49819.07321326784,945.9838438651932
0.7195833333333334,0.89375,-49843.99251390864,970.9031445059954
0.7195833333333334,0.9000000000000001,-49869.19170480692,996.1023354042773
0.7195833333333334,0.90625,-49894.66950643678,1021.580137034136
0.7195833333333334,0.9125000000000001,-49920.42466103272,1047.3352916300719
0.7195833333333334,0.91875,-49946.455932209574,1073.3665628069284
0.7195833333333334,0.925,-49972.762104591704,1099.6727351890586
0.7195833333333334,0.9312500000000001,-49999.34198345129,1126.2526140486443
0.7195833333333334,0.9375,-50026.19439435546,1153.1050249528125
0.7195833333333334,0.9437500000000001,-50053.31818282194,1180.2288134192931
0.7195833333333334,0.95,-50080.71221398306,1207.6228445804154
0.7226666666666667,0.2,-49341.06527456685,467.97590516420314
0.7226666666666667,0.20625000000000002,-49316.487789433464,443.39842003081867
0.7226666666666667,0.21250000000000002,-49292.724775819705,419.63540641705913
0.7226666666666667,0.21875,-49269.761091582215,396.67172217956977
0.7226666666666667,0.225,-49247.58212260516,374.49275320251763
0.7226666666666667,0.23125,-49226.17375714543,353.0843877427833
0.7226666666666667,0.23750000000000002,-49205.52236178699,332.432992384347
0.7226666666666667,0.24375000000000002,-49185.614758881566,312.52538947892026
0.7226666666666667,0.25,-49166.43820536344,293.34883596079453
0.7226666666666667,0.25625000000000003,-49147.98037283619,274.8910034335422
0.7226666666666667,0.2625,-49130.229328838235,257.13995943558984
0.7226666666666667,0.26875000000000004,-49113.17351920204,240.08414979939698
0.7226666666666667,0.275,-49096.80175142897,223.7123820263223
0.7226666666666667,0.28125,-49081.10317900841,208.01380960576353
0.7226666666666667,0.28750000000000003,-49066.06728661581,192.97791721316753
0.7226666666666667,0.29375,-49051.68387612936,178.59450672671665
0.7226666666666667,0.30000000000000004,-49037.94305340997,164.85368400732114
0.7226666666666667,0.30625,-49024.83521579385,151.7458463912044
0.7226666666666667,0.3125,-49012.351040250745,139.26167084810004
0.7226666666666667,0.31875000000000003,-49000.481472164276,127.39210276163067
0.7226666666666667,0.325,-48989.217714694896,116.12834529225074
0.7226666666666667,0.33125000000000004,-48978.551218688226,105.46184928558068
0.7226666666666667,0.3375,-48968.47367309463,95.38430369198613
0.7226666666666667,0.34375,-48958.976995868536,85.88762646589021
0.7226666666666667,0.35000000000000003,-48950.053325317975,76.96395591532928
0.7226666666666667,0.35625,-48941.69501187725,68.6056424746057
0.7226666666666667,0.36250000000000004,-48933.894610277464,60.80524087481899
0.7226666666666667,0.36875,-48926.64487209121,53.55550268856314
0.7226666666666667,0.375,-48919.93873862988,46.849369227231364
0.7226666666666667,0.38125000000000003,-48913.76933417288,40.67996477023553
0.7226666666666667,0.3875,-48908.12995951012,35.04059010747733
0.7226666666666667,0.39375000000000004,-48903.014085779796,29.924716377150617
0.7226666666666667,0.4,-48898.41534858514,25.325979182496667
0.7226666666666667,0.40625,-48894.32754237465,21.238172972007305
0.7226666666666667,0.41250000000000003,-48890.744615071395,17.655245668749558
0.7226666666666667,0.41875,-48887.66066293782,14.571293535176665
0.7226666666666667,0.42500000000000004,-48885.06992566356,11.980556260918092
